2019-02-02,St. Mary&#039;s (Cal.),86,San Francisco,80
2019-02-02,Washington,69,UCLA,55
2019-02-02,Rhode Island,65,Saint Louis,54
2019-02-02,Florida,54,Kentucky,65
2019-02-02,Delaware State,73,Savannah State,76
2019-02-02,UMES,63,S. Carolina St.,61
2019-02-02,Stetson,92,Kennesaw State,75
2019-02-02,Florida A&amp;M,63,N.C. A&amp;T,39
2019-02-02,Florida Atlantic,72,Southern Miss,74
2019-02-02,Howard,78,Norfolk State,80
2019-02-02,Wagner,71,LIU Brooklyn,59
2019-02-02,Mt. St. Mary&#039;s,63,St. Francis (Pa.),72
2019-02-02,Kansas,79,Texas Tech,63
2019-02-02,McNeese ,75,Lamar University,84
2019-02-02,Coppin State,73,Morgan State,71
2019-02-02,Charlotte,66,North Texas,73
2019-02-02,Charleston,54,Towson,53
2019-02-02,Bethune-Cookman,74,N.C. Central,64
2019-02-02,William &amp; Mary,84,Delaware,63
2019-02-02,Mercer,63,Furman,74
2019-02-02,Eastern Illinois,78,Morehead State,84
2019-02-02,Fairleigh D&#039;son,97,Robert Morris,94
2019-02-02,S.C. Upstate,71,Charleston So.,90
2019-02-02,Chattanooga,64,East Tenn. St.,77
2019-02-02,Northeastern,75,Hofstra,61
2019-02-02,Central Mich.,85,Western Mich.,64
2019-02-02,Saint Joseph&#039;s,64,Massachusetts,62
2019-02-02,Utah State,82,UNLV,65
2019-02-02,New Mexico St.,83,Chicago State,39
2019-02-02,Utah,72,Oregon St.,81
2019-02-02,Central Ark.,75,N&#039;western St.,80
2019-02-02,Jacksonville St.,71,Austin Peay,74
2019-02-02,Southeastern La.,91,Nicholls State,70
2019-02-02,Texas State,77,UT Arlington ,84
2019-02-02,Lipscomb,102,North Alabama,80
2019-02-02,Eastern Wash.,82,Southern Utah,79
2019-02-02,New Orleans,89,Incarnate Word,72
2019-02-02,Mass.-Lowell,65,Vermont,74
2019-02-02,Jackson State,61,Mississippi Val.,57
2019-02-02,South Alabama,81,Troy,75
2019-02-02,Oklahoma State,57,Kansas St.,75
2019-02-02,Grambling,79,Ark.-Pine Bluff,55
2019-02-02,Belmont,82,UT Martin,67
2019-02-02,Richmond,58,La Salle,66
2019-02-02,Tulane,67,Temple,75
2019-02-02,Prairie View A&amp;M,81,Alabama A&amp;M,65
2019-02-02,LSU,89,Arkansas,90
2019-02-02,Pittsburgh,56,Syracuse,65
2019-02-02,Mich. St. ,75,Indiana,79
2019-02-02,Nevada,93,Boise State,73
2019-02-02,Alcorn State,76,Southern Univ.,64
2019-02-02,VCU,79,George Mason,63
2019-02-02,Little Rock,83,Arkansas State,84
2019-02-02,UNCW,95,James Madison,104
2019-02-02,Marist,52,Fairfield,57
2019-02-02,Elon,63,Drexel,67
2019-02-02,Old Dominion,80,Rice,76
2019-02-02,Harvard,68,Brown,47
2019-02-02,Albany,64,Binghamton,50
2019-02-02,Manhattan,64,St. Peter&#039;s,50
2019-02-02,High Point,85,Hampton,69
2019-02-02,Western Ky.,76,UTEP,59
2019-02-02,Marshall,106,UTSA,116
2019-02-02,Liberty,77,NJIT,57
2019-02-02,Dartmouth,68,Yale,89
2019-02-02,Stony Brook,86,Hartford,77
2019-02-02,FIU,75,Louisiana Tech,69
2019-02-02,Washington St.,84,USC,93
2019-02-02,FGCU,73,Jacksonville,60
2019-02-02,Cornell,61,Princeton,70
2019-02-02,Auburn,84,Alabama,63
2019-02-02,Western Illinois,76,North Dakota St.,78
2019-02-02,Columbia,70,Penn,72
2019-02-02,UAB,78,Middle Tenn.,79
2019-02-02,Houston Baptist,73,Texas A&amp;M-C.C.,72
2019-02-02,Cincinnati,73,SMU,68
2019-02-02,Gonzaga,85,San Diego,69
2019-02-02,Oral Roberts,81,Fort Wayne,82
2019-02-02,Sam Houston St.,94,SFA,72
2019-02-02,UTRGV,75,UMKC,63
2019-02-02,UNI,64,Missouri State,59
2019-02-02,Texas A&amp;M,76,Tennessee,93
2019-02-02,SIUE,88,Eastern Kentucky,82
2019-02-02,Baylor,90,TCU,64
2019-02-02,Missouri,77,Vanderbilt,67
2019-02-02,Texas Southern,83,Alabama State,59
2019-02-02,Tennessee State,79,Southeast Mo. St.,50
2019-02-02,Tennessee Tech,63,Murray State,67
2019-02-02,Weber State,75,Sacramento St.,65
2019-02-02,UC Riverside,71,UC Davis,84
2019-02-02,Montana St.,78,Montana,83
2019-02-02,San Jose State,56,San Diego State,67
2019-02-02,Santa Clara,69,Portland,63
2019-02-02,BYU,67,LMU,49
2019-02-02,Idaho State,69,Portland State,67
2019-02-02,Colorado,73,Oregon,51
2019-02-02,CSUN,83,Cal Poly,65
2019-02-02,Long Beach St.,80,UC Irvine,82
2019-02-02,Idaho,73,Northern Ariz.,86
2019-02-02,CSU Bakersfield,59,Grand Canyon,72
2019-02-02,Seattle U,64,Cal Baptist,75
2019-02-02,Fresno State,82,New Mexico,70
2019-02-02,Illinois State,65,Loyola Chicago,57
2019-02-02,Pacific,66,Pepperdine,59
2019-02-03,Purdue,73,Minnesota,63
2019-02-03,Villanova,77,Georgetown,65
2019-02-03,Clemson,64,Wake Forest,37
2019-02-03,Creighton,76,Xavier,54
2019-02-03,Omaha,90,North Dakota,72
2019-02-03,IUPUI,74,Wright State,79
2019-02-03,Maine,62,New Hampshire,53
2019-02-03,Niagara,73,Quinnipiac,84
2019-02-03,UConn,76,East Carolina,52
2019-02-03,Denver,82,South Dakota St.,92
2019-02-03,California,81,Stanford,84
2019-02-03,UIC,69,Northern Kentucky,67
2019-02-04,Canisius,71,Marist,78
2019-02-04,Florida A&amp;M,73,N.C. Central,57
2019-02-04,Siena,61,Fairfield,50
2019-02-04,Virginia Tech,64,Louisville,72
2019-02-04,Lehigh,62,Colgate,84
2019-02-04,Bethune-Cookman,69,N.C. A&amp;T,53
2019-02-04,Delaware State,70,S. Carolina St.,68
2019-02-04,UMES,63,Savannah State,68
2019-02-04,Northwestern,52,Penn St.,59
2019-02-04,Texas Southern,84,Alabama A&amp;M,74
2019-02-04,Jackson State,65,Ark.-Pine Bluff,52
2019-02-04,Prairie View A&amp;M,69,Alabama State,67
2019-02-04,Eastern Wash.,82,Northern Ariz.,64
2019-02-04,Northern Colo.,66,Montana St.,69
2019-02-04,Grambling,79,Mississippi Val.,57
2019-02-04,Texas Tech,81,West Virginia,50
2019-02-04,Oklahoma,74,Iowa State,75
2019-02-04,Idaho,64,Southern Utah,75
2019-02-05,Toledo,63,Akron,52
2019-02-05,Kent State,70,Miami (Ohio),67
2019-02-05,La Salle,83,Saint Joseph&#039;s,69
2019-02-05,Western Mich.,72,Bowling Green,85
2019-02-05,Liberty,57,Stetson,54
2019-02-05,Wake Forest,78,Pittsburgh,76
2019-02-05,Duke,80,Boston College,55
2019-02-05,Manhattan,73,Rider,66
2019-02-05,Loyola Chicago,86,Drake,64
2019-02-05,Illinois,79,Mich. St. ,74
2019-02-05,Kentucky,76,South Carolina,48
2019-02-05,Illinois State,53,Valparaiso,69
2019-02-05,North Carolina,113,NC State,96
2019-02-05,Syracuse,62,Florida State,80
2019-02-05,Northern Ill.,71,Ball State,72
2019-02-05,Marquette,69,St. John&#039;s ,70
2019-02-05,Rutgers,65,Michigan,77
2019-02-05,Tennessee,72,Missouri,60
2019-02-05,Auburn,76,Florida,62
2019-02-05,Kansas St.,74,Kansas,67
2019-02-05,Arkansas,69,Vanderbilt,66
2019-02-05,Saint Louis,73,Dayton,60
2019-02-05,Fresno State,81,Utah State,82
2019-02-05,New Mexico,83,San Diego State,70
2019-02-06,Temple,81,UConn,63
2019-02-06,Vermont,86,Maine,63
2019-02-06,Indiana State,85,Evansville,62
2019-02-06,Loyola (Md.),72,Bucknell,84
2019-02-06,Miami (Fla.),62,Notre Dame,47
2019-02-06,Davidson,68,Rhode Island,53
2019-02-06,Geo. Washington,50,VCU,60
2019-02-06,Jacksonville,82,Kennesaw State,73
2019-02-06,Massachusetts,67,Fordham,85
2019-02-06,East Carolina,49,Wichita State,65
2019-02-06,Nebraska,45,Maryland,60
2019-02-06,Mississippi,75,Texas A&amp;M,71
2019-02-06,Binghamton,59,Stony Brook,85
2019-02-06,Georgia Tech,42,Clemson,65
2019-02-06,UMBC,61,Hartford,70
2019-02-06,Boston U.,72,Lafayette,79
2019-02-06,Richmond,81,George Mason,67
2019-02-06,FGCU,71,North Alabama,64
2019-02-06,Mass.-Lowell,72,New Hampshire,62
2019-02-06,Navy,77,American,67
2019-02-06,North Florida,55,Lipscomb,92
2019-02-06,Holy Cross,56,Army West Point,42
2019-02-06,Providence,67,Georgetown,76
2019-02-06,Sam Houston St.,77,McNeese ,62
2019-02-06,N&#039;western St.,73,New Orleans,81
2019-02-06,Duquesne,49,St. Bonaventure,51
2019-02-06,Houston Baptist,77,SFA,79
2019-02-06,North Dakota,70,North Dakota St.,74
2019-02-06,Villanova,66,Creighton,59
2019-02-06,Missouri State,65,Southern Ill.,59
2019-02-06,Louisiana,86,Ga. Southern,103
2019-02-06,UNI,71,Bradley,79
2019-02-06,Texas A&amp;M-C.C.,58,Southeastern La.,64
2019-02-06,Texas,84,Baylor,72
2019-02-06,Lamar University,64,Abilene Christian,75
2019-02-06,La.-Monroe,82,Georgia State,76
2019-02-06,Minnesota,51,Wisconsin,56
2019-02-06,Mississippi St.,88,LSU,92
2019-02-06,UCLA,73,Colorado,84
2019-02-06,Alabama,89,Georgia,74
2019-02-06,TCU,70,Oklahoma State,68
2019-02-06,Air Force,81,Wyoming,76
2019-02-06,Oregon,73,California,62
2019-02-06,UC Irvine,60,CSU Fullerton,53
2019-02-06,UC Santa Barb.,70,CSUN,64
2019-02-06,Colorado State,82,Nevada,98
2019-02-06,Boise State,72,UNLV,83
2019-02-06,USC,70,Utah,77
2019-02-07,St. Francis (Pa.),90,Cent. Conn. St.,85
2019-02-07,Sacred Heart,69,Fairleigh D&#039;son,63
2019-02-07,Wright State,76,Oakland,62
2019-02-07,Ohio St. ,74,Penn St.,70
2019-02-07,Robert Morris,72,Bryant,59
2019-02-07,UCF,68,Houston,77
2019-02-07,UNCG,75,Samford,67
2019-02-07,Memphis,64,Cincinnati,69
2019-02-07,Fort Wayne,79,Western Illinois,64
2019-02-07,Northeastern,72,William &amp; Mary,60
2019-02-07,Northern Kentucky,97,Detroit Mercy,65
2019-02-07,Presbyterian,67,UNC Asheville,44
2019-02-07,Youngstown St.,72,Milwaukee,71
2019-02-07,VMI,70,Chattanooga,71
2019-02-07,High Point,57,Campbell,56
2019-02-07,Hampton,98,Radford,101
2019-02-07,St. Francis (B&#039;klyn),51,Wagner,44
2019-02-07,St. Peter&#039;s,51,Monmouth,53
2019-02-07,Cleveland State,65,Green Bay,82
2019-02-07,East Tenn. St.,76,Wofford,78
2019-02-07,Troy,70,Little Rock,84
2019-02-07,Delaware,75,Charleston,83
2019-02-07,Drexel,69,UNCW,57
2019-02-07,Hofstra,102,Elon,61
2019-02-07,LIU Brooklyn,77,Mt. St. Mary&#039;s,62
2019-02-07,Longwood,88,Gardner-Webb,89
2019-02-07,Middle Tenn.,71,Charlotte,53
2019-02-07,Eastern Kentucky,65,Belmont,83
2019-02-07,Austin Peay,80,SIUE,45
2019-02-07,Charleston So.,72,Winthrop,76
2019-02-07,Western Caro.,45,Furman,64
2019-02-07,Morehead State,80,Tennessee State,81
2019-02-07,Arizona St.,70,Washington St.,91
2019-02-07,UAB,59,Old Dominion,70
2019-02-07,UTSA,100,FIU,67
2019-02-07,Texas State,74,Appalachian St.,71
2019-02-07,South Alabama,70,Arkansas State,62
2019-02-07,UT Arlington ,74,Coastal Caro.,54
2019-02-07,North Texas,78,Marshall,51
2019-02-07,Oral Roberts,78,Denver,65
2019-02-07,South Dakota,102,Omaha,107
2019-02-07,Murray State,86,Eastern Illinois,75
2019-02-07,Northern Ariz.,79,Idaho State,81
2019-02-07,UT Martin,66,Jacksonville St.,64
2019-02-07,Southern Utah,65,Weber State,53
2019-02-07,Southeast Mo. St.,71,Tennessee Tech,66
2019-02-07,Grand Canyon,69,UTRGV,72
2019-02-07,Rice,85,Western Ky.,92
2019-02-07,Gonzaga,92,San Francisco,62
2019-02-07,UTEP,48,Florida Atlantic,61
2019-02-07,Montana,100,Idaho,59
2019-02-07,Arizona,60,Washington,67
2019-02-07,SMU,66,South Florida,67
2019-02-07,Montana St.,74,Eastern Wash.,66
2019-02-07,Indiana,72,Iowa,77
2019-02-07,Northern Colo.,80,Portland State,62
2019-02-07,Pepperdine,71,Santa Clara,79
2019-02-07,Cal Baptist,94,Chicago State,44
2019-02-07,Oregon St.,60,Stanford,83
2019-02-07,CSU Bakersfield,70,New Mexico St.,71
2019-02-07,Long Beach St.,70,Hawaii,77
2019-02-07,LMU,63,San Diego,65
2019-02-07,Cal Poly,53,UC Davis,63
2019-02-07,Portland,48,BYU,83
2019-02-07,St. Mary&#039;s (Cal.),78,Pacific,66
2019-02-08,Yale,74,Princeton,60
2019-02-08,Dartmouth,80,Cornell,83
2019-02-08,Iona,65,Quinnipiac,66
2019-02-08,Brown,82,Penn,92
2019-02-08,Rider,80,Canisius,81
2019-02-08,Marist,79,Niagara,58
2019-02-08,Saint Joseph&#039;s,91,Saint Louis,61
2019-02-08,Harvard,98,Columbia,96
2019-02-08,Manhattan,49,Siena,51
2019-02-08,La.-Monroe,88,Ga. Southern,79
2019-02-08,Louisiana,76,Georgia State,72
2019-02-08,Akron,72,Kent State,53
2019-02-09,UC Santa Barb.,57,UC Davis,61
2019-02-09,Michigan,61,Wisconsin,52
2019-02-09,Tulsa,76,Temple,58
2019-02-09,Bucknell,82,Boston U.,76
2019-02-09,Georgetown,69,Butler,73
2019-02-09,Clemson,59,Virginia Tech,51
2019-02-09,Kansas,84,Oklahoma State,72
2019-02-09,North Carolina,88,Miami (Fla.),85
2019-02-09,St. John&#039;s ,56,Providence,70
2019-02-09,IUPUI,75,UIC,76
2019-02-09,Massachusetts,54,Davidson,51
2019-02-09,New Hampshire,61,Binghamton,68
2019-02-09,Fairfield,49,Monmouth,61
2019-02-09,VMI,77,Samford,84
2019-02-09,Mississippi St.,67,Kentucky,71
2019-02-09,Georgia,64,Mississippi,80
2019-02-09,St. Bonaventure,55,VCU,85
2019-02-09,Ball State,79,Western Mich.,59
2019-02-09,LSU,83,Auburn,78
2019-02-09,Mich. St. ,79,Minnesota,55
2019-02-09,Boise State,105,San Jose State,57
2019-02-09,Miami (Ohio),79,Ohio,59
2019-02-09,Syracuse,67,Boston College,56
2019-02-09,American,71,Army West Point,68
2019-02-09,UNC Asheville,75,Charleston So.,85
2019-02-09,Iowa State,83,TCU,92
2019-02-09,Colgate,75,Loyola (Md.),72
2019-02-09,Winthrop,101,Hampton,91
2019-02-09,Fordham,66,Duquesne,74
2019-02-09,Pittsburgh,76,NC State,79
2019-02-09,Eastern Mich.,57,Northern Ill.,49
2019-02-09,Wyoming,74,Colorado State,66
2019-02-09,Vermont,67,Albany,49
2019-02-09,Marquette,66,Villanova,65
2019-02-09,Cleveland State,78,Milwaukee,68
2019-02-09,UT Arlington ,78,Appalachian St.,68
2019-02-09,Troy,84,Arkansas State,79
2019-02-09,Sacred Heart,73,Mt. St. Mary&#039;s,76
2019-02-09,Buffalo,90,Central Mich.,76
2019-02-09,South Carolina,77,Arkansas,65
2019-02-09,Robert Morris,68,Cent. Conn. St.,77
2019-02-09,Florida State,80,Louisville,75
2019-02-09,Northeastern,72,Elon,60
2019-02-09,Drexel,84,Charleston,86
2019-02-09,St. Francis (B&#039;klyn),73,Fairleigh D&#039;son,84
2019-02-09,Rhode Island,48,Dayton,77
2019-02-09,Radford,69,High Point,66
2019-02-09,South Alabama,68,Little Rock,73
2019-02-09,UTSA,86,Florida Atlantic,74
2019-02-09,N.C. A&amp;T,82,Delaware State,52
2019-02-09,Mercer,61,Citadel,67
2019-02-09,Illinois,99,Rutgers,94
2019-02-09,N.C. Central,78,UMES,53
2019-02-09,Towson,66,James Madison,59
2019-02-09,North Alabama,73,North Florida,82
2019-02-09,Montana St.,86,Idaho,72
2019-02-09,Furman,91,East Tenn. St.,61
2019-02-09,S. Carolina St.,85,Morgan State,81
2019-02-09,Southern Utah,78,Idaho State,72
2019-02-09,Florida A&amp;M,66,Howard,70
2019-02-09,Oklahoma,54,Texas Tech,66
2019-02-09,Hofstra,93,William &amp; Mary,87
2019-02-09,Bethune-Cookman,84,Norfolk State,76
2019-02-09,Northern Ariz.,71,Weber State,86
2019-02-09,Tennessee,73,Florida,61
2019-02-09,McNeese ,72,N&#039;western St.,74
2019-02-09,Pepperdine,70,San Diego,67
2019-02-09,Kennesaw State,63,NJIT,62
2019-02-09,Presbyterian,103,Gardner-Webb,101
2019-02-09,Northern Colo.,65,Sacramento St.,59
2019-02-09,LIU Brooklyn,65,Wagner,68
2019-02-09,Campbell,82,S.C. Upstate,66
2019-02-09,Lehigh,83,Navy,57
2019-02-09,UT Martin,77,Tennessee Tech,58
2019-02-09,Morehead State,86,Belmont,96
2019-02-09,Lipscomb,86,Jacksonville,77
2019-02-09,Austin Peay,94,Eastern Illinois,86
2019-02-09,UNLV,65,Fresno State,83
2019-02-09,Texas State,65,Coastal Caro.,57
2019-02-09,North Dakota St.,81,Denver,71
2019-02-09,UCLA,92,Utah,93
2019-02-09,Southern Miss,73,Louisiana Tech,71
2019-02-09,Central Ark.,67,Southeastern La.,75
2019-02-09,South Dakota St.,80,North Dakota,55
2019-02-09,New Orleans,63,Nicholls State,64
2019-02-09,SFA,67,Lamar University,82
2019-02-09,Southeast Mo. St.,64,Jacksonville St.,81
2019-02-09,Oregon St.,79,California,71
2019-02-09,Missouri,59,Texas A&amp;M,68
2019-02-09,North Texas,59,Western Ky.,62
2019-02-09,Bowling Green,71,Toledo,78
2019-02-09,Baylor,63,Kansas St.,70
2019-02-09,Youngstown St.,96,Green Bay,77
2019-02-09,Drake,83,UNI,77
2019-02-09,Alabama State,69,Ark.-Pine Bluff,75
2019-02-09,Nevada,91,New Mexico,62
2019-02-09,Savannah State,71,Coppin State,62
2019-02-09,Brown,78,Princeton,70
2019-02-09,Richmond,89,Geo. Washington,63
2019-02-09,Virginia,71,Duke,81
2019-02-09,Alcorn State,66,Jackson State,52
2019-02-09,Southern Univ.,40,Grambling,59
2019-02-09,Delaware,70,UNCW,66
2019-02-09,Harvard,61,Cornell,67
2019-02-09,Wofford,83,Western Caro.,56
2019-02-09,Alabama A&amp;M,78,Mississippi Val.,63
2019-02-09,Abilene Christian,85,Sam Houston St.,90
2019-02-09,St. Francis (Pa.),84,Bryant,75
2019-02-09,Chattanooga,63,UNCG,78
2019-02-09,Middle Tenn.,50,Old Dominion,55
2019-02-09,Yale,78,Penn,65
2019-02-09,Wright State,83,Detroit Mercy,60
2019-02-09,Eastern Kentucky,75,Tennessee State,65
2019-02-09,Stony Brook,76,Mass.-Lowell,65
2019-02-09,Dartmouth,82,Columbia,66
2019-02-09,Northern Kentucky,79,Oakland,64
2019-02-09,Liberty,74,FGCU,67
2019-02-09,Arizona,55,Washington St.,69
2019-02-09,Xavier,62,DePaul,74
2019-02-09,UAB,62,Charlotte,69
2019-02-09,Wichita State,77,Tulane,62
2019-02-09,Texas A&amp;M-C.C.,70,Incarnate Word,61
2019-02-09,UC Riverside,54,CSU Fullerton,77
2019-02-09,Murray State,86,SIUE,55
2019-02-09,Bradley,96,Indiana State,67
2019-02-09,Rice,74,Marshall,69
2019-02-09,Seton Hall,63,Creighton,58
2019-02-09,Southern Ill.,78,Evansville,73
2019-02-09,West Virginia,53,Texas,75
2019-02-09,Texas Southern,95,Prairie View A&amp;M,90
2019-02-09,Vanderbilt,67,Alabama,77
2019-02-09,Purdue,81,Nebraska,62
2019-02-09,Montana,75,Eastern Wash.,74
2019-02-09,UTEP,85,FIU,75
2019-02-09,Grand Canyon,64,New Mexico St.,67
2019-02-09,BYU,69,Pacific,59
2019-02-09,UC Irvine,67,Hawaii,56
2019-02-09,CSU Bakersfield,74,UTRGV,79
2019-02-09,Portland,55,LMU,72
2019-02-09,Cal Baptist,70,UMKC,60
2019-02-09,San Diego State,68,Utah State,63
2019-02-09,Gonzaga,94,St. Mary&#039;s (Cal.),46
2019-02-09,Arizona St.,75,Washington,63
2019-02-09,Cal Poly,68,Long Beach St.,76
2019-02-09,USC,65,Colorado,69
2019-02-09,San Francisco,78,Santa Clara,72
2019-02-10,Lafayette,69,Holy Cross,67
2019-02-10,Iona,79,Niagara,76
2019-02-10,Maine,66,UMBC,67
2019-02-10,St. Peter&#039;s,60,Canisius,64
2019-02-10,Indiana,52,Ohio St. ,55
2019-02-10,Memphis,78,UConn,71
2019-02-10,George Mason,84,La Salle,76
2019-02-10,Rider,57,Siena,59
2019-02-10,South Dakota,72,Oral Roberts,86
2019-02-10,SMU,65,UCF,71
2019-02-10,Valparaiso,51,Loyola Chicago,56
2019-02-10,Missouri State,66,Illinois State,65
2019-02-10,Houston,65,Cincinnati,58
2019-02-10,South Florida,72,East Carolina,68
2019-02-10,Notre Dame,69,Georgia Tech,59
2019-02-10,Iowa,80,Northwestern,79
2019-02-10,Oregon,69,Stanford,46
2019-02-11,North Carolina,61,Virginia,69
2019-02-11,Florida A&amp;M,54,Norfolk State,66
2019-02-11,Bucknell,87,Lehigh,75
2019-02-11,N.C. A&amp;T,68,UMES,61
2019-02-11,Bethune-Cookman,73,Howard,79
2019-02-11,S. Carolina St.,85,Coppin State,84
2019-02-11,N.C. Central,87,Delaware State,52
2019-02-11,Savannah State,88,Morgan State,85
2019-02-11,Southern Univ.,76,Jackson State,67
2019-02-11,Alcorn State,53,Grambling,65
2019-02-11,Alabama State,82,Mississippi Val.,59
2019-02-11,Alabama A&amp;M,60,Ark.-Pine Bluff,69
2019-02-11,Baylor,59,Oklahoma,53
2019-02-11,TCU,77,Kansas,82
2019-02-11,Sacramento St.,78,Portland State,67
2019-02-12,Saint Joseph&#039;s,51,St. Bonaventure,76
2019-02-12,Maryland,70,Purdue,56
2019-02-12,Akron,70,Buffalo,76
2019-02-12,Wisconsin,59,Mich. St. ,67
2019-02-12,Western Mich.,76,Northern Ill.,74
2019-02-12,Quinnipiac,98,Rider,88
2019-02-12,Boston College,66,Pittsburgh,57
2019-02-12,Fordham,69,Davidson,79
2019-02-12,Kentucky,71,LSU,73
2019-02-12,Bowling Green,79,Central Mich.,72
2019-02-12,Texas A&amp;M,73,Georgia,56
2019-02-12,Ohio,57,Eastern Mich.,66
2019-02-12,DePaul,73,Marquette,92
2019-02-12,Southern Ill.,69,Drake,72
2019-02-12,Penn St.,75,Michigan,69
2019-02-12,St. John&#039;s ,77,Butler,73
2019-02-12,Texas,64,Kansas St.,71
2019-02-12,Louisville,69,Duke,71
2019-02-12,Mississippi St.,81,Alabama,62
2019-02-12,Missouri,79,Arkansas,78
2019-02-12,UNLV,77,Air Force,72
2019-02-12,Colorado State,60,San Diego State,71
2019-02-13,Army West Point,71,Boston U.,61
2019-02-13,Tennessee,85,South Carolina,73
2019-02-13,Villanova,85,Providence,67
2019-02-13,Geo. Washington,58,Saint Louis,73
2019-02-13,High Point,59,Longwood,62
2019-02-13,Albany,54,Mass.-Lowell,86
2019-02-13,Campbell,87,Hampton,84
2019-02-13,North Florida,80,Kennesaw State,57
2019-02-13,Siena,52,Iona,57
2019-02-13,Northwestern,56,Rutgers,59
2019-02-13,Winthrop,93,Presbyterian,85
2019-02-13,American,84,Loyola (Md.),86
2019-02-13,Hartford,81,Maine,73
2019-02-13,FGCU,57,NJIT,55
2019-02-13,Evansville,56,Missouri State,68
2019-02-13,S.C. Upstate,53,UNC Asheville,57
2019-02-13,Gardner-Webb,77,Charleston So.,74
2019-02-13,Florida State,88,Wake Forest,66
2019-02-13,Miami (Fla.),65,Clemson,64
2019-02-13,Stetson,70,Jacksonville,93
2019-02-13,UCF,78,South Florida,65
2019-02-13,Temple,82,SMU,74
2019-02-13,Ga. Southern,75,South Alabama,65
2019-02-13,George Mason,80,Massachusetts,75
2019-02-13,Navy,74,Lafayette,80
2019-02-13,Vermont,73,New Hampshire,44
2019-02-13,Georgia State,77,Troy,63
2019-02-13,VCU,81,Richmond,60
2019-02-13,East Carolina,69,Memphis,79
2019-02-13,La Salle,73,Duquesne,72
2019-02-13,Binghamton,50,UMBC,64
2019-02-13,SFA,67,McNeese ,57
2019-02-13,Lipscomb,66,Liberty,74
2019-02-13,Holy Cross,70,Colgate,74
2019-02-13,Texas A&amp;M-C.C.,69,Sam Houston St.,70
2019-02-13,Virginia Tech,76,Georgia Tech,68
2019-02-13,Valparaiso,82,Indiana State,87
2019-02-13,Central Ark.,71,Houston Baptist,75
2019-02-13,Nicholls State,48,Abilene Christian,64
2019-02-13,Bradley,61,Loyola Chicago,54
2019-02-13,UNI,77,Illinois State,64
2019-02-13,Lamar University,75,N&#039;western St.,70
2019-02-13,Southeastern La.,70,Incarnate Word,64
2019-02-13,NC State,73,Syracuse,58
2019-02-13,Auburn,55,Mississippi,60
2019-02-13,Seton Hall,90,Georgetown,75
2019-02-13,Xavier,64,Creighton,61
2019-02-13,Nebraska,62,Minnesota,61
2019-02-13,Utah State,76,Wyoming,59
2019-02-13,New Mexico,92,San Jose State,60
2019-02-13,Florida,66,Vanderbilt,57
2019-02-13,Oklahoma State,50,Texas Tech,78
2019-02-13,CSU Fullerton,85,Long Beach St.,82
2019-02-13,California,67,UCLA,75
2019-02-13,UC Davis,76,CSUN,59
2019-02-13,Colorado,77,Arizona St.,73
2019-02-13,Fresno State,65,Boise State,63
2019-02-13,Stanford,79,USC,76
2019-02-14,Hawaii,75,Cal Poly,54
2019-02-14,Western Mich.,63,Kent State,82
2019-02-14,Fairleigh D&#039;son,62,St. Francis (Pa.),87
2019-02-14,SIUE,65,Eastern Illinois,79
2019-02-14,UConn,63,Houston,71
2019-02-14,Wagner,63,Cent. Conn. St.,57
2019-02-14,Tulane,57,Tulsa,80
2019-02-14,Mt. St. Mary&#039;s,76,Robert Morris,62
2019-02-14,Western Caro.,65,Mercer,74
2019-02-14,UNCW,77,Northeastern,81
2019-02-14,Ohio St. ,56,Illinois,63
2019-02-14,Wofford,95,VMI,84
2019-02-14,Cleveland State,77,UIC,81
2019-02-14,FIU,86,Rice,65
2019-02-14,Youngstown St.,75,IUPUI,73
2019-02-14,James Madison,71,Drexel,69
2019-02-14,East Tenn. St.,91,Citadel,83
2019-02-14,Charleston,95,Hofstra,99
2019-02-14,St. Francis (B&#039;klyn),83,LIU Brooklyn,76
2019-02-14,Bryant,104,Sacred Heart,105
2019-02-14,Florida Atlantic,57,North Texas,47
2019-02-14,UMKC,87,Grand Canyon,75
2019-02-14,Towson,71,Delaware,78
2019-02-14,Furman,67,UNCG,57
2019-02-14,Louisiana Tech,71,UTEP,57
2019-02-14,Little Rock,56,UT Arlington ,52
2019-02-14,Morehead State,78,Eastern Kentucky,72
2019-02-14,Southern Miss,78,UTSA,71
2019-02-14,Milwaukee,84,Detroit Mercy,90
2019-02-14,Marshall,68,UAB,77
2019-02-14,North Dakota St.,85,Oral Roberts,73
2019-02-14,Western Ky.,71,Middle Tenn.,63
2019-02-14,Omaha,85,South Dakota St.,84
2019-02-14,Tennessee State,66,Belmont,77
2019-02-14,UTRGV,59,Seattle U,44
2019-02-14,Arkansas State,74,Texas State,84
2019-02-14,Green Bay,66,Oakland,54
2019-02-14,Chicago State,62,CSU Bakersfield,75
2019-02-14,Tennessee Tech,57,Jacksonville St.,67
2019-02-14,UT Martin,81,Southeast Mo. St.,72
2019-02-14,Denver,81,Fort Wayne,94
2019-02-14,Utah,83,Arizona,76
2019-02-14,Weber State,80,Montana,83
2019-02-14,Austin Peay,71,Murray State,73
2019-02-14,New Mexico St.,84,Utah Valley,77
2019-02-14,Idaho State,76,Montana St.,84
2019-02-14,San Diego,82,BYU,88
2019-02-14,Idaho,47,Northern Colo.,75
